sep=;
"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Austria;11;AT;"Cassava Dried";128;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cassava leaves";378;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cassava Starch";129;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Castor oil seed";265;"Seeds & Oils";m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cauliflowers and broccoli";393;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1168970;1196480;1316810;1189590;1251440;1182710;1278940;1261860;1258360;1223980;845784;959245;962683;914548;969558;966120;955806;818281;735764;794232;838987;960568
Austria;11;AT;"Cereal preparations, nes";113;Cereals;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cereals, nes";108;Cereals;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4643070;4635140;6339690;6864220;3175210;1652910;2027500;2227730;2205190;2091440;1987020;3154860;4430950;4870040;4576560;4810830;5909310;7356570;8358740;13989100;6671590;6850330;8010520;8674540;9523480;9140390
Austria;11;AT;Cherries;531;Fruits;m3;20274500;12768400;19216000;15245400;52031100;38502300;37313300;17841800;34189900;26894800;23539600;19197800;34863100;37741200;25679500;27952000;24815600;48052400;30566800;39353200;19312200;34386000;32417700;25469300;7257770;7257720;7257710;7257700;7257730;19989000;19988300;19988500;19988600;19988800;19988800;19988800;19988300;19988400;19988500;19988300;19988800;19988000;19988600;19988900;19988600;19988700;19988700;19988500;19988500;3496420;6377380;3505080;5454490;5121730;4645470;2429800
Austria;11;AT;Chestnuts;220;Fruits;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Chick peas";191;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
