,Years,Item Name,Country Name,Item Category,Weight_t,uWF
3203,1979,"Chillies and peppers, green",Italy,Vegetables,471200.0,177.73899841308594
3204,1979,"Chillies and peppers, green",Morocco,Vegetables,36000.0,166.71099853515625
3205,1979,"Chillies and peppers, green",Netherlands,Vegetables,28000.0,20.23600006103516
3206,1979,"Chillies and peppers, green",Portugal,Vegetables,1000.0,385.5580139160156
3207,1979,"Chillies and peppers, green",Romania,Vegetables,252800.0,264.3169860839844
3208,1979,"Chillies and peppers, green",Spain,Vegetables,538300.0,94.10430145263672
3209,1979,"Chillies and peppers, green",Turkey,Vegetables,544999.0,305.9729919433594
3210,1979,Cucumbers and gherkins,Austria,Vegetables,43316.0,184.2350006103516
3211,1979,Cucumbers and gherkins,France,Vegetables,87488.0,119.11299896240234
3212,1979,Cucumbers and gherkins,Germany,Vegetables,139868.0,130.45599365234375
3213,1979,Cucumbers and gherkins,Greece,Vegetables,120560.0,70.25060272216797
3214,1979,Cucumbers and gherkins,Hungary,Vegetables,159589.0,331.1090087890625
3215,1979,Cucumbers and gherkins,Italy,Vegetables,116000.0,184.7949981689453
3216,1979,Cucumbers and gherkins,Morocco,Vegetables,1500.0,492.2640075683594
3217,1979,Cucumbers and gherkins,Netherlands,Vegetables,380000.0,18.706100463867188
3218,1979,Cucumbers and gherkins,Poland,Vegetables,500148.0,223.1020050048828
3219,1979,Cucumbers and gherkins,Portugal,Vegetables,5400.0,154.78799438476562
3220,1979,Cucumbers and gherkins,Romania,Vegetables,153000.0,349.1010131835937
3221,1979,Cucumbers and gherkins,Spain,Vegetables,278201.0,126.73899841308594
3222,1979,Cucumbers and gherkins,Turkey,Vegetables,499998.0,283.9070129394531
3223,1979,Grapes,Austria,Fruits,395001.0,506.8169860839844
3224,1979,Grapes,France,Fruits,12480002.0,389.427001953125
3225,1979,Grapes,Germany,Fruits,1104399.0,299.4960021972656
3226,1979,Grapes,Greece,Fruits,1388940.0,494.5700073242188
3227,1979,Grapes,Hungary,Fruits,838640.0,846.3300170898438
3228,1979,Grapes,Italy,Fruits,13038891.0,409.0339965820313
3229,1979,Grapes,Morocco,Fruits,238901.0,1579.6300048828125
3230,1979,Grapes,Netherlands,Fruits,1300.0,
3231,1979,Grapes,Portugal,Fruits,2000006.0,668.0830078125
3232,1979,Grapes,Romania,Fruits,1486222.0,710.6069946289062
3233,1979,Grapes,Spain,Fruits,7638297.0,971.7349853515624
3234,1979,Grapes,Turkey,Fruits,3499996.0,855.801025390625
3235,1979,Lettuce and chicory,Austria,Vegetables,28267.0,125.63700103759766
3236,1979,Lettuce and chicory,France,Vegetables,423000.0,156.0
3237,1979,Lettuce and chicory,Germany,Vegetables,93912.0,127.12799835205078
3238,1979,Lettuce and chicory,Greece,Vegetables,51239.0,144.40199279785156
3239,1979,Lettuce and chicory,Hungary,Vegetables,17074.0,440.5639953613281
3240,1979,Lettuce and chicory,Italy,Vegetables,824197.0,188.22799682617188
3241,1979,Lettuce and chicory,Morocco,Vegetables,150.0,
3242,1979,Lettuce and chicory,Netherlands,Vegetables,129000.0,95.20899963378906
3243,1979,Lettuce and chicory,Portugal,Vegetables,25000.0,129.89100646972656
3244,1979,Lettuce and chicory,Spain,Vegetables,531001.0,138.42599487304688
3245,1979,Lettuce and chicory,Turkey,Vegetables,62000.0,156.55599975585938
3246,1979,Maize,Austria,Cereals,1346656.0,550.0759887695312
3247,1979,Maize,France,Cereals,10413004.0,853.625
3248,1979,Maize,Germany,Cereals,746481.0,598.3250122070312
3249,1979,Maize,Greece,Cereals,710300.0,954.5390014648438
3250,1979,Maize,Hungary,Cereals,7395807.0,687.1610107421875
3251,1979,Maize,Italy,Cereals,6197407.0,722.052001953125
3252,1979,Maize,Morocco,Cereals,311619.0,5604.1201171875
3253,1979,Maize,Netherlands,Cereals,2000.0,
3254,1979,Maize,Poland,Cereals,181226.0,1011.4600219726562
3255,1979,Maize,Portugal,Cereals,505979.0,5801.759765625
3256,1979,Maize,Romania,Cereals,11768149.0,961.791015625
3257,1979,Maize,Spain,Cereals,2211696.0,1486.800048828125
3258,1979,Maize,Turkey,Cereals,1350001.0,1712.280029296875
3259,1979,Mushrooms and truffles,Austria,Vegetables,4000.0,133.31399536132812
3260,1979,Mushrooms and truffles,France,Vegetables,150060.0,190.8820037841797
3261,1979,Mushrooms and truffles,Germany,Vegetables,49057.0,133.31399536132812
3262,1979,Mushrooms and truffles,Greece,Vegetables,100.0,
3263,1979,Mushrooms and truffles,Hungary,Vegetables,700.0,
3264,1979,Mushrooms and truffles,Italy,Vegetables,36400.0,201.9129943847656
3265,1979,Mushrooms and truffles,Morocco,Vegetables,600.0,
3266,1979,Mushrooms and truffles,Netherlands,Vegetables,53000.0,133.31399536132812
3267,1979,Mushrooms and truffles,Poland,Vegetables,22000.0,133.31399536132812
3268,1979,Mushrooms and truffles,Spain,Vegetables,33104.0,190.8820037841797
3269,1979,Peaches and nectarines,Austria,Fruits,7119.0,411.9200134277344
3270,1979,Peaches and nectarines,France,Fruits,438000.0,436.0159912109375
3271,1979,Peaches and nectarines,Germany,Fruits,19951.0,436.0159912109375
3272,1979,Peaches and nectarines,Greece,Fruits,272399.0,834.8259887695312
3273,1979,Peaches and nectarines,Hungary,Fruits,72484.0,830.4600219726562
3274,1979,Peaches and nectarines,Italy,Fruits,1389398.0,411.9200134277344
3275,1979,Peaches and nectarines,Morocco,Fruits,19400.0,2322.699951171875
3276,1979,Peaches and nectarines,Netherlands,Fruits,50.0,
3277,1979,Peaches and nectarines,Portugal,Fruits,30554.0,2322.699951171875
3278,1979,Peaches and nectarines,Romania,Fruits,40321.0,830.4600219726562
3279,1979,Peaches and nectarines,Spain,Fruits,408300.0,867.1680297851562
3280,1979,Peaches and nectarines,Turkey,Fruits,220000.0,287.6759948730469
3281,1979,Pears,Austria,Fruits,137763.0,28.557600021362305
3282,1979,Pears,France,Fruits,453001.0,361.41900634765625
3283,1979,Pears,Germany,Fruits,446293.0,232.64300537109372
3284,1979,Pears,Greece,Fruits,104400.0,571.177978515625
3285,1979,Pears,Hungary,Fruits,78319.0,283.9519958496094
3286,1979,Pears,Italy,Fruits,1056399.0,353.8519897460937
3287,1979,Pears,Morocco,Fruits,12600.0,1204.06005859375
3288,1979,Pears,Netherlands,Fruits,120000.0,232.64300537109372
3289,1979,Pears,Poland,Fruits,108563.0,28.557600021362305
3290,1979,Pears,Portugal,Fruits,49277.0,1204.06005859375
3291,1979,Pears,Romania,Fruits,111348.0,283.9519958496094
3292,1979,Pears,Spain,Fruits,476600.0,607.1090087890625
3293,1979,Pears,Turkey,Fruits,280000.0,1241.280029296875
3294,1979,Potatoes,Austria,Vegetables,1493705.0,150.20899963378906
3295,1979,Potatoes,France,Vegetables,7148030.0,146.63900756835938
3296,1979,Potatoes,Germany,Vegetables,22448124.0,142.5989990234375
3297,1979,Potatoes,Greece,Vegetables,967997.0,238.26199340820312
3298,1979,Potatoes,Hungary,Vegetables,1512429.0,249.406005859375
3299,1979,Potatoes,Italy,Vegetables,3020198.0,233.6320037841797
3300,1979,Potatoes,Morocco,Vegetables,568002.0,237.88299560546875
3301,1979,Potatoes,Netherlands,Vegetables,6276840.0,92.10749816894533
3302,1979,Potatoes,Poland,Vegetables,49571953.0,172.94900512695312
3303,1979,Potatoes,Portugal,Vegetables,1109550.0,625.1640014648438
3304,1979,Potatoes,Romania,Vegetables,4562119.0,242.75999450683597
3305,1979,Potatoes,Spain,Vegetables,5637410.0,258.7269897460937
3306,1979,Potatoes,Turkey,Vegetables,2870004.0,202.70700073242188
3307,1979,"Pumpkins, squash and gourds",France,Vegetables,80090.0,100.08799743652344
3308,1979,"Pumpkins, squash and gourds",Greece,Vegetables,78177.0,13.42430019378662
3309,1979,"Pumpkins, squash and gourds",Hungary,Vegetables,32275.0,197.81500244140625
3310,1979,"Pumpkins, squash and gourds",Italy,Vegetables,334601.0,128.7949981689453
3311,1979,"Pumpkins, squash and gourds",Morocco,Vegetables,80000.0,124.88700103759766
3312,1979,"Pumpkins, squash and gourds",Portugal,Vegetables,2700.0,162.7949981689453
3313,1979,"Pumpkins, squash and gourds",Romania,Vegetables,406800.0,1745.8499755859375
3314,1979,"Pumpkins, squash and gourds",Spain,Vegetables,129900.0,140.32000732421875
3315,1979,"Pumpkins, squash and gourds",Turkey,Vegetables,350000.0,242.1080017089844
3316,1979,Tomatoes,Austria,Vegetables,33917.0,68.1051025390625
3317,1979,Tomatoes,France,Vegetables,812997.0,105.37000274658205
3318,1979,Tomatoes,Germany,Vegetables,75256.0,123.39199829101562
3319,1979,Tomatoes,Greece,Vegetables,1720722.0,74.28450012207031
3320,1979,Tomatoes,Hungary,Vegetables,526627.0,149.7530059814453
3321,1979,Tomatoes,Italy,Vegetables,4866486.0,132.09100341796875
3322,1979,Tomatoes,Morocco,Vegetables,412999.0,132.51400756835938
3323,1979,Tomatoes,Netherlands,Vegetables,405000.0,22.409500122070312
3324,1979,Tomatoes,Poland,Vegetables,470662.0,248.43099975585935
3325,1979,Tomatoes,Portugal,Vegetables,654593.0,175.1439971923828
3326,1979,Tomatoes,Romania,Vegetables,1368001.0,201.0970001220703
3327,1979,Tomatoes,Spain,Vegetables,2204097.0,102.66699981689452
3328,1979,Tomatoes,Turkey,Vegetables,3500000.0,154.55599975585938
3329,1980,Apples,Austria,Fruits,329931.0,106.4260025024414
3330,1980,Apples,France,Fruits,2901993.0,174.13099670410156
3331,1980,Apples,Germany,Fruits,2395095.0,85.50599670410156
3332,1980,Apples,Greece,Fruits,288218.0,467.9719848632813
3333,1980,Apples,Hungary,Fruits,1016586.0,407.1619873046875
3334,1980,Apples,Italy,Fruits,1936697.0,256.8429870605469
3335,1980,Apples,Morocco,Fruits,70000.0,1490.300048828125
3336,1980,Apples,Netherlands,Fruits,470000.0,85.50599670410156
3337,1980,Apples,Poland,Fruits,844102.0,106.4260025024414
3338,1980,Apples,Portugal,Fruits,127643.0,1490.300048828125
3339,1980,Apples,Romania,Fruits,391500.0,407.1619873046875
3340,1980,Apples,Spain,Fruits,931100.0,554.9030151367188
3341,1980,Apples,Turkey,Fruits,1429999.0,287.46099853515625
3342,1980,Asparagus,Austria,Vegetables,380.0,
3343,1980,Asparagus,France,Vegetables,41105.0,2476.52001953125
3344,1980,Asparagus,Germany,Vegetables,14053.0,2587.5400390625
3345,1980,Asparagus,Greece,Vegetables,1000.0,3390.8798828125
3346,1980,Asparagus,Hungary,Vegetables,919.0,
3347,1980,Asparagus,Italy,Vegetables,29300.0,1375.7900390625
3348,1980,Asparagus,Morocco,Vegetables,7000.0,2666.580078125
3349,1980,Asparagus,Netherlands,Vegetables,7400.0,1411.0799560546875
3350,1980,Asparagus,Spain,Vegetables,50700.0,2871.919921875
3351,1980,Asparagus,Turkey,Vegetables,20.0,
3352,1980,Carrots and turnips,Austria,Vegetables,22232.0,153.27200317382812
3353,1980,Carrots and turnips,France,Vegetables,478723.0,138.28799438476562
3354,1980,Carrots and turnips,Germany,Vegetables,410488.0,120.62799835205078
3355,1980,Carrots and turnips,Greece,Vegetables,31360.0,234.0679931640625
3356,1980,Carrots and turnips,Hungary,Vegetables,124515.0,105.86199951171876
3357,1980,Carrots and turnips,Italy,Vegetables,250950.0,142.51600646972656
3358,1980,Carrots and turnips,Morocco,Vegetables,52000.0,921.530029296875
3359,1980,Carrots and turnips,Netherlands,Vegetables,155000.0,59.12149810791016
3360,1980,Carrots and turnips,Poland,Vegetables,548266.0,79.70349884033203
3361,1980,Carrots and turnips,Portugal,Vegetables,82000.0,183.1439971923828
3362,1980,Carrots and turnips,Spain,Vegetables,146351.0,234.8719940185547
3363,1980,Carrots and turnips,Turkey,Vegetables,80000.0,482.81298828125
3364,1980,Cherries,Austria,Fruits,23500.0,1674.6099853515625
3365,1980,Cherries,France,Fruits,112700.0,999.177001953125
3366,1980,Cherries,Germany,Fruits,141647.0,850.7940063476562
3367,1980,Cherries,Greece,Fruits,17800.0,1717.699951171875
3368,1980,Cherries,Hungary,Fruits,22511.0,967.531982421875
3369,1980,Cherries,Italy,Fruits,119499.0,1674.6099853515625
3370,1980,Cherries,Morocco,Fruits,380.0,
3371,1980,Cherries,Netherlands,Fruits,3800.0,850.7940063476562
3372,1980,Cherries,Poland,Fruits,25166.0,850.7940063476562
3373,1980,Cherries,Portugal,Fruits,11157.0,1714.800048828125
3374,1980,Cherries,Romania,Fruits,67100.0,967.531982421875
3375,1980,Cherries,Spain,Fruits,79700.0,1447.510009765625
3376,1980,Cherries,Turkey,Fruits,96000.0,666.4929809570312
3377,1980,"Chillies and peppers, green",Austria,Vegetables,12174.0,236.1790008544922
3378,1980,"Chillies and peppers, green",France,Vegetables,20800.0,256.9490051269531
3379,1980,"Chillies and peppers, green",Greece,Vegetables,82536.0,49.63639831542969
3380,1980,"Chillies and peppers, green",Hungary,Vegetables,160372.0,350.71600341796875
3381,1980,"Chillies and peppers, green",Italy,Vegetables,479139.0,173.21400451660156
3382,1980,"Chillies and peppers, green",Morocco,Vegetables,35000.0,171.4739990234375
3383,1980,"Chillies and peppers, green",Netherlands,Vegetables,29000.0,19.53820037841797
3384,1980,"Chillies and peppers, green",Portugal,Vegetables,1000.0,385.5580139160156
3385,1980,"Chillies and peppers, green",Romania,Vegetables,174600.0,415.0650024414063
3386,1980,"Chillies and peppers, green",Spain,Vegetables,551400.0,86.40809631347656
3387,1980,"Chillies and peppers, green",Turkey,Vegetables,579999.0,287.510986328125
3388,1980,Cucumbers and gherkins,Austria,Vegetables,41665.0,175.1790008544922
3389,1980,Cucumbers and gherkins,France,Vegetables,85400.0,118.2750015258789
3390,1980,Cucumbers and gherkins,Germany,Vegetables,110613.0,150.03900146484375
3391,1980,Cucumbers and gherkins,Greece,Vegetables,143295.0,50.95230102539063
3392,1980,Cucumbers and gherkins,Hungary,Vegetables,116334.0,336.5669860839844
3393,1980,Cucumbers and gherkins,Italy,Vegetables,123320.0,176.7899932861328
3394,1980,Cucumbers and gherkins,Morocco,Vegetables,2000.0,485.7850036621094
3395,1980,Cucumbers and gherkins,Netherlands,Vegetables,366000.0,13.756999969482422
3396,1980,Cucumbers and gherkins,Poland,Vegetables,237507.0,451.85198974609375
3397,1980,Cucumbers and gherkins,Portugal,Vegetables,5500.0,151.97300720214844
3398,1980,Cucumbers and gherkins,Romania,Vegetables,160000.0,386.5379943847656
3399,1980,Cucumbers and gherkins,Spain,Vegetables,280610.0,109.31300354003906
3400,1980,Cucumbers and gherkins,Turkey,Vegetables,499998.0,283.9070129394531
3401,1980,Grapes,Austria,Fruits,439001.0,505.7070007324219
3402,1980,Grapes,France,Fruits,10321003.0,449.8089904785156
3403,1980,Grapes,Germany,Fruits,625701.0,540.0579833984375
3404,1980,Grapes,Greece,Fruits,1521009.0,437.4360046386719
3405,1980,Grapes,Hungary,Fruits,898199.0,762.5440063476562
3406,1980,Grapes,Italy,Fruits,13244506.0,418.6029968261719
3407,1980,Grapes,Morocco,Fruits,199999.0,1973.6700439453125
3408,1980,Grapes,Netherlands,Fruits,1200.0,
3409,1980,Grapes,Portugal,Fruits,1440000.0,843.5349731445312
3410,1980,Grapes,Romania,Fruits,1236602.0,863.0750122070312
3411,1980,Grapes,Spain,Fruits,6721401.0,1121.469970703125
3412,1980,Grapes,Turkey,Fruits,3600000.0,802.6610107421875
3413,1980,Lettuce and chicory,Austria,Vegetables,32112.0,118.37100219726562
3414,1980,Lettuce and chicory,France,Vegetables,416000.0,146.3679962158203
3415,1980,Lettuce and chicory,Germany,Vegetables,90767.0,120.18299865722656
3416,1980,Lettuce and chicory,Greece,Vegetables,53561.0,145.0489959716797
3417,1980,Lettuce and chicory,Hungary,Vegetables,19630.0,401.45599365234375
3418,1980,Lettuce and chicory,Italy,Vegetables,817997.0,187.94700622558597
3419,1980,Lettuce and chicory,Morocco,Vegetables,150.0,
3420,1980,Lettuce and chicory,Netherlands,Vegetables,136001.0,82.28130340576172
3421,1980,Lettuce and chicory,Portugal,Vegetables,25000.0,129.89100646972656
3422,1980,Lettuce and chicory,Spain,Vegetables,537601.0,142.59100341796875
3423,1980,Lettuce and chicory,Turkey,Vegetables,70000.0,138.66400146484375
3424,1980,Maize,Austria,Cereals,1292744.0,588.6640014648438
3425,1980,Maize,France,Cereals,9323405.0,838.0189819335938
3426,1980,Maize,Germany,Cereals,675807.0,679.1329956054688
3427,1980,Maize,Greece,Cereals,1279001.0,745.260009765625
3428,1980,Maize,Hungary,Cereals,6673200.0,698.427978515625
3429,1980,Maize,Italy,Cereals,6376698.0,705.6409912109375
3430,1980,Maize,Morocco,Cereals,332699.0,5197.33984375
3431,1980,Maize,Netherlands,Cereals,2000.0,
3432,1980,Maize,Poland,Cereals,57800.0,1112.9100341796875
3433,1980,Maize,Portugal,Cereals,532000.0,4399.2099609375
3434,1980,Maize,Romania,Cereals,10563357.0,1063.800048828125
3435,1980,Maize,Spain,Cereals,2313605.0,1384.1600341796875
3436,1980,Maize,Turkey,Cereals,1240000.0,1857.8299560546875
3437,1980,Mushrooms and truffles,Austria,Vegetables,4100.0,129.5279998779297
3438,1980,Mushrooms and truffles,France,Vegetables,152224.0,202.26400756835935
3439,1980,Mushrooms and truffles,Germany,Vegetables,47373.0,129.5279998779297
3440,1980,Mushrooms and truffles,Greece,Vegetables,200.0,
3441,1980,Mushrooms and truffles,Hungary,Vegetables,500.0,
3442,1980,Mushrooms and truffles,Italy,Vegetables,41500.0,186.3419952392578
3443,1980,Mushrooms and truffles,Morocco,Vegetables,600.0,
3444,1980,Mushrooms and truffles,Netherlands,Vegetables,60000.0,129.5279998779297
3445,1980,Mushrooms and truffles,Poland,Vegetables,26000.0,129.5279998779297
3446,1980,Mushrooms and truffles,Spain,Vegetables,33314.0,202.26400756835935
3447,1980,Peaches and nectarines,Austria,Fruits,13854.0,413.8829956054688
3448,1980,Peaches and nectarines,France,Fruits,459501.0,429.0199890136719
3449,1980,Peaches and nectarines,Germany,Fruits,32514.0,429.0199890136719
3450,1980,Peaches and nectarines,Greece,Fruits,398600.0,566.7109985351562
3451,1980,Peaches and nectarines,Hungary,Fruits,98326.0,459.55999755859375
3452,1980,Peaches and nectarines,Italy,Fruits,1368099.0,413.8829956054688
3453,1980,Peaches and nectarines,Morocco,Fruits,19600.0,1994.449951171875
3454,1980,Peaches and nectarines,Netherlands,Fruits,30.0,
3455,1980,Peaches and nectarines,Portugal,Fruits,33012.0,1994.449951171875
3456,1980,Peaches and nectarines,Romania,Fruits,55300.0,459.55999755859375
3457,1980,Peaches and nectarines,Spain,Fruits,386799.0,945.10498046875
3458,1980,Peaches and nectarines,Turkey,Fruits,240000.0,272.37799072265625
3459,1980,Pears,Austria,Fruits,126173.0,40.29650115966797
3460,1980,Pears,France,Fruits,442999.0,354.1839904785156
3461,1980,Pears,Germany,Fruits,452233.0,192.74899291992188
3462,1980,Pears,Greece,Fruits,111214.0,506.3940124511719
3463,1980,Pears,Hungary,Fruits,95843.0,276.29998779296875
3464,1980,Pears,Italy,Fruits,1325501.0,270.69000244140625
3465,1980,Pears,Morocco,Fruits,13000.0,1055.9000244140625
3466,1980,Pears,Netherlands,Fruits,115000.0,192.74899291992188
3467,1980,Pears,Poland,Fruits,80416.0,40.29650115966797
3468,1980,Pears,Portugal,Fruits,58602.0,1055.9000244140625
3469,1980,Pears,Romania,Fruits,76900.0,276.29998779296875
3470,1980,Pears,Spain,Fruits,437400.0,686.9299926757812
3471,1980,Pears,Turkey,Fruits,329999.0,1092.2099609375
3472,1980,Potatoes,Austria,Vegetables,1263924.0,160.76199340820312
3473,1980,Potatoes,France,Vegetables,6617811.0,131.58700561523438
3474,1980,Potatoes,Germany,Vegetables,17146237.0,174.968994140625
3475,1980,Potatoes,Greece,Vegetables,1084001.0,219.5200042724609
3476,1980,Potatoes,Hungary,Vegetables,1391966.0,239.91900634765625
3477,1980,Potatoes,Italy,Vegetables,2923200.0,230.74099731445312
3478,1980,Potatoes,Morocco,Vegetables,543403.0,236.218994140625
3479,1980,Potatoes,Netherlands,Vegetables,6266636.0,95.54519653320312
3480,1980,Potatoes,Poland,Vegetables,26390500.0,311.9739990234375
3481,1980,Potatoes,Portugal,Vegetables,1199999.0,606.7369995117188
3482,1980,Potatoes,Romania,Vegetables,3942276.0,274.0270080566406
3483,1980,Potatoes,Spain,Vegetables,5737406.0,254.5749969482422
3484,1980,Potatoes,Turkey,Vegetables,3000000.0,209.98800659179688
3485,1980,"Pumpkins, squash and gourds",France,Vegetables,69379.0,100.19300079345705
3486,1980,"Pumpkins, squash and gourds",Greece,Vegetables,82007.0,12.512900352478027
3487,1980,"Pumpkins, squash and gourds",Hungary,Vegetables,24867.0,202.6179962158203
3488,1980,"Pumpkins, squash and gourds",Italy,Vegetables,339799.0,124.14800262451172
3489,1980,"Pumpkins, squash and gourds",Morocco,Vegetables,81500.0,124.66600036621094
3490,1980,"Pumpkins, squash and gourds",Portugal,Vegetables,2700.0,162.7949981689453
3491,1980,"Pumpkins, squash and gourds",Romania,Vegetables,406299.0,1871.6800537109373
3492,1980,"Pumpkins, squash and gourds",Spain,Vegetables,130000.0,144.21800231933594
3493,1980,"Pumpkins, squash and gourds",Turkey,Vegetables,360000.0,235.38299560546875
3494,1980,Tomatoes,Austria,Vegetables,30905.0,75.33219909667969
3495,1980,Tomatoes,France,Vegetables,846000.0,93.38970184326172
3496,1980,Tomatoes,Germany,Vegetables,56018.0,152.3820037841797
3497,1980,Tomatoes,Greece,Vegetables,1551916.0,94.2157974243164
3498,1980,Tomatoes,Hungary,Vegetables,430846.0,179.61500549316406
3499,1980,Tomatoes,Italy,Vegetables,4560378.0,136.2259979248047
3500,1980,Tomatoes,Morocco,Vegetables,400000.0,94.63400268554688
3501,1980,Tomatoes,Netherlands,Vegetables,396001.0,21.221099853515625
3502,1980,Tomatoes,Poland,Vegetables,180281.0,646.4970092773438
3503,1980,Tomatoes,Portugal,Vegetables,557786.0,195.7899932861328
3504,1980,Tomatoes,Romania,Vegetables,1197999.0,244.0269927978516
3505,1980,Tomatoes,Spain,Vegetables,2147296.0,100.73600006103516
3506,1980,Tomatoes,Turkey,Vegetables,3550014.0,153.08700561523438
3507,1981,Apples,Austria,Fruits,243199.0,145.04400634765625
3508,1981,Apples,France,Fruits,1437001.0,351.65399169921875
3509,1981,Apples,Germany,Fruits,1285647.0,210.85499572753903
3510,1981,Apples,Greece,Fruits,337090.0,400.12200927734375
3511,1981,Apples,Hungary,Fruits,1232429.0,364.0339965820313
3512,1981,Apples,Italy,Fruits,1741600.0,286.0249938964844
3513,1981,Apples,Morocco,Fruits,80000.0,1940.1199951171875
3514,1981,Apples,Netherlands,Fruits,260000.0,210.85499572753903
3515,1981,Apples,Poland,Fruits,779694.0,145.04400634765625
3516,1981,Apples,Portugal,Fruits,97000.0,1940.1199951171875
3517,1981,Apples,Romania,Fruits,525388.0,364.0339965820313
3518,1981,Apples,Spain,Fruits,1062600.0,479.6940002441406
3519,1981,Apples,Turkey,Fruits,1450000.0,285.0220031738281
3520,1981,Asparagus,Austria,Vegetables,410.0,
3521,1981,Asparagus,France,Vegetables,43800.0,2338.179931640625
3522,1981,Asparagus,Germany,Vegetables,15541.0,2324.699951171875
3523,1981,Asparagus,Greece,Vegetables,1000.0,8477.2001953125
3524,1981,Asparagus,Hungary,Vegetables,888.0,
3525,1981,Asparagus,Italy,Vegetables,29450.0,1397.6500244140625
3526,1981,Asparagus,Morocco,Vegetables,6000.0,2666.580078125
3527,1981,Asparagus,Netherlands,Vegetables,8300.0,1243.6500244140625
3528,1981,Asparagus,Spain,Vegetables,51300.0,2838.35009765625
3529,1981,Asparagus,Turkey,Vegetables,20.0,
3530,1981,Carrots and turnips,Austria,Vegetables,23110.0,150.96499633789062
3531,1981,Carrots and turnips,France,Vegetables,521201.0,133.56399536132812
3532,1981,Carrots and turnips,Germany,Vegetables,427192.0,118.2969970703125
3533,1981,Carrots and turnips,Greece,Vegetables,33161.0,205.54400634765625
3534,1981,Carrots and turnips,Hungary,Vegetables,98438.0,123.33999633789062
3535,1981,Carrots and turnips,Italy,Vegetables,337540.0,125.35700225830078
3536,1981,Carrots and turnips,Morocco,Vegetables,53000.0,904.1420288085938
3537,1981,Carrots and turnips,Netherlands,Vegetables,199001.0,53.47669982910156
3538,1981,Carrots and turnips,Poland,Vegetables,640438.0,69.91560363769531
3539,1981,Carrots and turnips,Portugal,Vegetables,81000.0,185.40499877929688
3540,1981,Carrots and turnips,Spain,Vegetables,142909.0,243.76499938964844
3541,1981,Carrots and turnips,Turkey,Vegetables,85000.0,460.4729919433594
3542,1981,Cherries,Austria,Fruits,13028.0,1482.3599853515625
3543,1981,Cherries,France,Fruits,98300.0,1189.2099609375
3544,1981,Cherries,Germany,Fruits,54273.0,1439.0699462890625
3545,1981,Cherries,Greece,Fruits,27223.0,1095.739990234375
3546,1981,Cherries,Hungary,Fruits,35580.0,766.385986328125
3547,1981,Cherries,Italy,Fruits,135000.0,1482.3599853515625
3548,1981,Cherries,Morocco,Fruits,400.0,
3549,1981,Cherries,Netherlands,Fruits,1100.0,
3550,1981,Cherries,Poland,Fruits,19713.0,1439.0699462890625
3551,1981,Cherries,Portugal,Fruits,10900.0,1764.8699951171875
3552,1981,Cherries,Romania,Fruits,62294.0,766.385986328125
3553,1981,Cherries,Spain,Fruits,75300.0,1600.68994140625
3554,1981,Cherries,Turkey,Fruits,95000.0,670.572998046875
3555,1981,"Chillies and peppers, green",Austria,Vegetables,11758.0,248.9010009765625
3556,1981,"Chillies and peppers, green",France,Vegetables,22200.0,240.7449951171875
3557,1981,"Chillies and peppers, green",Greece,Vegetables,83606.0,50.32540130615234
3558,1981,"Chillies and peppers, green",Hungary,Vegetables,189475.0,304.9769897460937
3559,1981,"Chillies and peppers, green",Italy,Vegetables,446090.0,177.8820037841797
3560,1981,"Chillies and peppers, green",Morocco,Vegetables,33000.0,166.71099853515625
3561,1981,"Chillies and peppers, green",Netherlands,Vegetables,34000.0,16.664899826049805
3562,1981,"Chillies and peppers, green",Portugal,Vegetables,1000.0,385.5580139160156
3563,1981,"Chillies and peppers, green",Romania,Vegetables,227900.0,323.8269958496094
3564,1981,"Chillies and peppers, green",Spain,Vegetables,549800.0,86.01490020751953
3565,1981,"Chillies and peppers, green",Turkey,Vegetables,600002.0,366.0490112304688
3566,1981,Cucumbers and gherkins,Austria,Vegetables,38392.0,165.23899841308594
3567,1981,Cucumbers and gherkins,France,Vegetables,92200.0,107.23500061035156
3568,1981,Cucumbers and gherkins,Germany,Vegetables,140796.0,122.66300201416016
3569,1981,Cucumbers and gherkins,Greece,Vegetables,140592.0,51.93190002441406
3570,1981,Cucumbers and gherkins,Hungary,Vegetables,128651.0,318.4570007324219
3571,1981,Cucumbers and gherkins,Italy,Vegetables,124810.0,167.92999267578125
3572,1981,Cucumbers and gherkins,Morocco,Vegetables,2500.0,466.3550109863281
3573,1981,Cucumbers and gherkins,Netherlands,Vegetables,371001.0,15.16819953918457
3574,1981,Cucumbers and gherkins,Poland,Vegetables,508321.0,227.01400756835935
3575,1981,Cucumbers and gherkins,Portugal,Vegetables,5700.0,146.64100646972656
3576,1981,Cucumbers and gherkins,Romania,Vegetables,207000.0,312.3529968261719
3577,1981,Cucumbers and gherkins,Spain,Vegetables,273611.0,109.71800231933594
3578,1981,Cucumbers and gherkins,Turkey,Vegetables,510001.0,324.7309875488281
3579,1981,Grapes,Austria,Fruits,350000.0,644.5679931640625
3580,1981,Grapes,France,Fruits,8610007.0,524.2899780273438
3581,1981,Grapes,Germany,Fruits,966500.0,347.75799560546875
3582,1981,Grapes,Greece,Fruits,1602188.0,417.5190124511719
3583,1981,Grapes,Hungary,Fruits,627881.0,1048.81005859375
3584,1981,Grapes,Italy,Fruits,10906012.0,503.0840148925781
